baller_id,Name,Body,Team,Gender,Role,Number,Dunks,Shooting,Playmaking,Defense,Image,Skill Rank,Trait Rank,Combo Rank
6331,Ballerz #6331,Human I,Wisconsin Dragons,M,Player,7,89,75,95,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6164.png,523,1057,320
2641,Ballerz #2641,Human I,Charlotte Clovers,W,Player,76,86,97,81,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4586.png,524,6342,1823
3218,Ballerz #3218,Human III,Las Vegas Scorpions,M,Player,90,85,83,80,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6768.png,525,5841,1689
5713,Ballerz #5713,Human III,Sierra Spiders,M,Player,67,85,97,80,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3975.png,526,5076,1467
2736,Sarah Blue,Zombie,Tampa Bay Omens,W,Player,15,89,82,90,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3120.png,527,4526,1287
6249,Ballerz #6249,Human IV,New Jersey Scientists,M,Player,55,93,94,73,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7753.png,528,698,243
1352,Ballerz #1352,Human II,Charlotte Clovers,W,Player,85,88,87,84,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1043.png,529,5324,1540
7523,Karl,Human I,Delaware Horsemen,M,Captain,7,77,99,94,72,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7048.png,530,1197,359
2899,Ballerz #2899,Human II,Portland Creatures,M,Player,68,81,95,92,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3541.png,531,4935,1431
7735,Ballerz #7735,Human III,San Jose Sirens,W,Player,62,87,88,84,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9398.png,532,9123,3268
7701,Ballerz #7701,Human IV,Michigan Colliders,M,Player,94,84,87,75,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2986.png,533,8099,2409
8339,Ballerz#8339,Human III,Delaware Horsemen,M,Captain,8,92,84,83,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3048.png,534,4886,1414
9643,Ballerz #9643,Human III,Iowa City Rattlesnakes,M,Player,87,88,89,85,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6316.png,535,9667,3904
4376,Ballerz #4376,Human IV,Salt Lake City Souls,W,Player,6,85,89,82,90,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4699.png,536,4129,1150
700,Ballerz #700,Human IV,Iowa City Rattlesnakes,M,Player,1,93,75,94,83,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/700.png,537,4236,1187
1377,Stoney Sparrow ,Stone,Chicago Squid,M,Player,24,87,83,90,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1439.png,538,474,146
1694,Ballerz #1694,Human IV,Chicago Squid,M,Player,10,87,83,90,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1277.png,539,5775,1690
3110,Ballerz #3110,Stone,Austin Machines,M,Player,65,88,69,99,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8690.png,540,4367,1245
3684,Ballerz #3684,Human V,Wisconsin Dragons,M,Player,82,82,99,76,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5376.png,541,5905,1720
2674,Ballerz #2674,Zombie,San Jose Sirens,W,Player,38,77,87,95,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3986.png,542,4651,1332
7003,Ballerz #7003,Human III,New York Torches,W,Player,42,86,83,85,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6617.png,543,9767,4187
1759,Ballerz #1759,Human V,Alaska Whales,M,Captain,41,95,80,79,91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2151.png,544,3802,1034
8227,Ballerz #8227,Human III,Portland Bats,M,Player,62,79,87,80,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4377.png,545,8108,2432
2206,Ballerz #2206,Human I,Phoenix Skulls,M,Player,10,84,85,85,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1376.png,546,7258,2139
516,Ballerz #516,Human II,Portland Bats,M,Player,92,84,90,86,86,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/516.png,547,9361,3586
5228,Ballerz #5228,Human I,San Francisco Surge,W,Captain,63,87,98,81,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4923.png,548,2223,645
5447,Ballerz #5447,Stone,Los Angeles Mammoths,M,Player,5,66,95,98,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2720.png,549,4137,1168
4627,Ballerz #4627,Human I,New Orleans Giants,M,Player,57,94,88,76,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9384.png,550,1980,596
326,Ballerz #326,Human V,Las Vegas Scorpions,M,Player,82,96,73,93,82,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/326.png,551,6820,2013
5213,Ballerz #5213,Human V,Delaware Horsemen,M,Player,5,79,81,86,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4462.png,552,2201,646
9321,Ballerz #9321,Human V,Wisconsin Dragons,M,Player,97,91,97,79,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5338.png,553,8130,2474
2012,Ballerz #2012,Human II,Delaware Horsemen,M,Player,45,80,98,81,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1685.png,554,1944,594
2943,Ballerz #2943,Human V,Tallahassee Tarantulas,M,Player,46,87,77,87,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8789.png,555,9689,4055
6546,Ballerz #6546,Human II,San Francisco Surge,W,Player,80,95,84,87,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6982.png,556,3063,833
2798,Ballerz #2798,Zombie,Boston Rulers,M,Player,87,83,79,94,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2941.png,557,4813,1437
8978,Slamidou Diallo,Human IV,Alabama Kingpins,M,Player,64,99,83,80,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5261.png,558,5316,1587
6499,Ballerz #6499,Stone,Pennsylvania Fangs,M,Player,84,99,81,82,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8475.png,559,1102,357
1745,Ballerz #1745,Human I,Orlando Freeze,W,Player,57,87,86,78,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2191.png,560,2783,776
1853,Ballerz #1853,Human IV,Dallas Pythons,M,Player,67,85,94,88,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1572.png,561,7909,2401
7961,Dee Mitch,Human IV,Tallahassee Tarantulas,M,Player,45,94,79,76,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4283.png,562,6915,2087
9800,Ballerz #9800,Human I,Dallas Pythons,M,Player,48,82,81,88,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9822.png,563,3179,878
4382,Sheryl Hoops,Human IV,Orlando Freeze,W,Player,66,89,98,72,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3148.png,564,8553,2824
218,Ballerz #218,Human IV,San Diego Keepers,M,Player,63,90,92,77,86,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/218.png,565,7130,2164
4735,Ballerz #4735,Human V,Portland Creatures,M,Player,21,84,75,89,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5302.png,566,5892,1780
1335,Ballerz #1335,Human I,Omaha Bullsnakes,M,Player,88,93,61,98,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1522.png,567,893,302
5601,Ballerz #5601,Human V,Nashville Miracle,W,Player,20,84,80,93,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3590.png,568,9134,3433
7875,Axel Carushow,Lizard,Austin Machines,M,Player,56,88,84,93,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9210.png,569,1745,548
2024,Ballerz #2024,Human IV,Tampa Bay Omens,W,Player,56,97,75,94,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1563.png,570,1610,507
6082,Ballerz #6082,Human I,Pennsylvania Fangs,M,Player,22,85,94,87,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8667.png,571,3493,970
9351,Ballerz #9351,Lizard,New Jersey Scientists,M,Player,41,77,94,97,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2795.png,572,2517,739
3481,Ballerz #3481,Human II,St. Louis Orcs,M,Player,2,92,86,89,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8567.png,573,2936,821
3004,Swishelle O'BOMBa,Human IV,Nashville Miracle,W,Player,37,88,88,81,88,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6431.png,574,2323,701
3884,Lucky7s,Human I,Phoenix Skulls,M,Player,77,97,94,79,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8490.png,575,1611,510
3133,Ballerz #3133,Human I,Cleveland Firebirds,W,Player,67,79,92,87,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8760.png,576,7262,2232
5673,Ballerz #5673,Human V,Chicago Squid,M,Player,66,84,78,85,97,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7038.png,577,1144,373
3640,Ballerz #3640,Human II,Miami Tentacles,M,Player,57,82,83,93,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4653.png,578,1888,605
9759,Ballerz #9759,Stone,New Jersey Scientists,M,Player,10,78,80,98,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9759.png,579,4767,1462
9750,Ballerz #9750,Zombie,Salt Lake City Souls,W,Player,45,78,89,78,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9773.png,580,991,338
117,Ballerz #117,Human II,Alaska Whales,M,Player,0,85,83,94,83,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/117.png,581,6266,1948
40,Ballerz #40,Human III,San Diego Keepers,M,Player,48,81,94,94,75,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/40.png,582,9577,3942
3356,Diana Taurasi,Human II,Minneapolis Express,W,Player,52,91,85,89,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4489.png,583,7809,2411
6443,Ballerz #6443,Human II,Los Angeles Mammoths,M,Player,56,96,80,88,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6233.png,584,9040,3365
6996,Ballerz #6996,Human I,Charlotte Clovers,W,Player,31,99,89,79,75,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8346.png,585,9569,3939
797,Ballerz #797,Human I,San Diego Keepers,M,Player,33,94,72,86,92,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/797.png,586,5017,1542
6910,Ballerz #6910,Human IV,Seattle Scream,M,Player,98,76,92,95,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4620.png,587,2041,639
3713,Ballerz #3713,Human I,San Jose Sirens,W,Player,92,89,74,80,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3495.png,588,8660,2957
721,Ballerz #721,Human I,Tallahassee Tarantulas,M,Player,43,84,92,89,80,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/721.png,589,5425,1686
221,Ballerz #221,Human III,Iowa City Rattlesnakes,M,Player,32,92,89,82,82,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/221.png,590,5218,1607
2883,Ballerz #2883,Human V,Sierra Spiders,M,Player,52,73,93,84,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8935.png,591,2943,839
1379,Ballerz #1379,Human II,Pennsylvania Fangs,M,Player,63,89,92,82,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1178.png,592,8056,2540
2811,Ballerz #2811,Human I,Boston Rulers,M,Player,77,85,90,90,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4499.png,593,6922,2144
1646,Ballerz #1646,Human II,New York Golden Bulls,M,Player,37,76,82,99,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2488.png,594,7335,2282
8482,Green Bean Pau,Lizard,Team Flow (M),M,Player,37,85,81,86,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3242.png,595,1680,545
6600,Ballerz #6600,Human II,Minneapolis Express,W,Captain,100,95,87,75,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3217.png,596,3205,909
4798,Ballerz #4798,Human V,Dallas Pythons,M,Player,65,91,72,89,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5000.png,597,5427,1695
5326,Sylvia Hoops,Human IV,Nashville Miracle,W,Player,1,80,94,73,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3140.png,598,5302,1647
449,Ballerz #449,Human V,Portland Bats,M,Player,46,90,84,82,89,https://images.ongaia.com/ipfs/QmZ6dDfmAzbKq7V37DyUeB8uxbn7yHA4LtP1tyFCwMkF3x/449.png,599,6689,2082
3648,Ballerz #3648,Stone,Pennsylvania Fangs,M,Captain,40,66,98,85,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5719.png,1846,285,240
5410,Ballerz #5410,Human IV,Team Dapper (M),M,Player,37,85,89,75,95,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9436.png,601,4409,1327
7136,Ballerz #7136,Human I,Omaha Bullsnakes,M,Player,88,76,95,82,91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5464.png,602,5145,1593
4782,Ballerz #4782,Human I,Miami Tentacles,M,Player,12,90,90,72,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7973.png,603,2520,753
8334,Ballerz #8334,Human III,New Orleans Giants,M,Player,65,72,92,89,91,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6539.png,604,6898,2153
2679,Ballerz #2679,Human IV,Pennsylvania Fangs,M,Player,81,88,89,85,83,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3258.png,605,8312,2685
7886,Ballerz #7886,Human III,Boston Rulers,M,Player,70,86,79,83,96,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5662.png,606,8086,2575
3449,Ballerz #3449,Human V,St. Louis Orcs,M,Player,20,76,92,97,78,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2653.png,607,3432,976
3820,Ballerz #3820,Human I,Delaware Horsemen,M,Player,22,76,95,86,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8557.png,608,2962,864
6964,Ballerz #6964,Human V,Salt Lake City Souls,W,Player,11,94,81,76,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9123.png,609,5708,1790
2166,Ballerz #2166,Human IV,San Jose Sirens,W,Player,44,96,76,96,74,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1733.png,610,5381,1697
4597,Ballerz #4597,Stone,Orlando Freeze,W,Captain,96,97,86,93,66,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3942.png,611,1273,411
4291,Pam Beesly,Human III,Cleveland Firebirds,W,Player,72,79,98,80,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2888.png,612,3127,908
9197,Ballerz #9197,Human I,Omaha Bullsnakes,M,Player,33,79,77,87,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3359.png,613,5098,1596
4947,Sue Bird,Human III,Cleveland Firebirds,W,Player,29,86,98,82,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2757.png,614,9347,3760
8533,Ballerz #8533,Human III,Austin Machines,M,Player,34,94,93,81,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5002.png,615,8341,2732
9782,Ballerz #9782,Human V,Wisconsin Dragons,M,Player,75,86,95,69,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9797.png,616,9823,4960
1025,Ballerz #1025,Human II,Los Angeles Knives,W,Player,49,96,96,77,73,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1025.png,617,3450,993
6532,Ballerz #6532,Stone,Houston Rogues,W,Player,67,79,99,85,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7026.png,618,3987,1205
2370,Ballerz #2370,Human III,Los Angeles Mammoths,M,Player,30,75,90,85,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1268.png,619,7009,2212
3474,Ballerz #3474,Pink Alien,New York Golden Bulls,M,Player,1,76,85,94,89,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9014.png,620,9,14
8833,Ballerz #8833,Human III,New York Golden Bulls,M,Player,48,74,92,91,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6851.png,621,7140,2258
7659,Captain Frozone,Human V,St. Louis Orcs,M,Captain,15,83,76,91,94,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8833.png,622,1006,358
5374,Ballerz #5374,Human IV,Delaware Horsemen,M,Player,42,79,99,84,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7435.png,623,6045,1932
1993,Amalia,Human IV,Team Flow (W),W,Player,34,86,81,76,99,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2349.png,624,8326,2744
2208,Ballerz #2208,Human I,St. Louis Orcs,M,Player,65,80,75,96,92,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2447.png,625,5533,1768
7543,Ballerz #7543,Human IV,San Diego Keepers,M,Player,15,98,84,77,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4927.png,626,5502,1759
4743,Ballerz #4743,Pink Alien,San Jose Sirens,W,Player,47,99,79,85,79,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5788.png,627,310,94
5236,Frank,Human III,Wisconsin Dragons,M,Player,85,85,95,70,93,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/7276.png,628,5173,1640
4551,Ballerz #4551,Human V,Boston Rulers,M,Player,22,98,79,84,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/9697.png,629,9007,3461
5465,Ballerz #5465,Human IV,San Diego Keepers,M,Player,31,89,99,71,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3598.png,630,9055,3532
9063,Ballerz #9063,Human II,Boston Rulers,M,Player,70,86,87,94,77,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6857.png,631,5675,1829
6862,Ballerz #6862,Human II,Sierra Spiders,M,Player,18,87,83,97,76,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4951.png,632,6177,1994
5406,Ballerz #5406,Human V,New Jersey Scientists,M,Player,63,87,95,81,81,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3256.png,633,9803,4634
7863,Ballerz #7863,Bright Zombie,Chicago Squid,M,Player,63,81,86,95,82,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/6931.png,634,282,90
7572,Ballerz #7572,Zombie,Sierra Spiders,M,Player,62,84,80,95,85,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4383.png,635,2607,796
1020,Ballerz #1020,Human II,Boston Rulers,M,Player,92,83,72,99,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/1020.png,636,4226,1315
3074,Ballerz #3074,Human II,Toronto Spears,M,Player,32,74,90,98,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/3241.png,637,2173,708
7088,Ballerz #7088,Alien,Michigan Colliders,M,Player,4,77,83,97,86,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4618.png,638,370,127
2626,Ballerz #2626,Human I,Los Angeles Knives,W,Player,22,95,80,85,84,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8408.png,639,7041,2278
6334,Lebroke James,Human IV,D.C. Dobermans,M,Player,72,96,86,74,87,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/5408.png,640,1400,468
5005,Ballerz #5005,Human I,New York Golden Bulls,M,Captain,10,91,77,76,98,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/4044.png,641,1536,528
1045,Ballerz #1045,Human II,Phoenix Skulls,M,Player,56,96,66,98,80,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/2245.png,642,4060,1276
5728,Ballerz #5728,Human I,Wisconsin Dragons,M,Player,64,87,94,98,61,https://images.ongaia.com/ipfs/QmaUhmEgy5Znagz2ayY2uyn5Xdbsvzm8PkBM1GghtsXihv/8274.png,643,7274,2351
